年月日,時刻コード,始値（円/kWh）,高値（円/kWh）,安値（円/kWh）,終値（円/kWh）,平均（円/kWh）,約定量合計（MWh/h）,約定件数
2026/06/14,12,16.95,19.45,8.54,10.01,17.15,651.7,89
2026/06/14,13,12.10,18.42,8.20,10.36,12.32,350.6,110
2026/06/14,14,8.47,16.96,7.06,7.06,11.13,58.9,70
2026/06/14,15,8.60,17.06,3.45,6.13,10.63,669.9,140
2026/06/14,16,0.01,16.74,0.01,10.97,6.94,620.8,155
2026/06/14,17,1.00,17.88,0.01,8.99,6.17,667.3,167
2026/06/14,18,3.90,16.85,0.01,16.84,5.68,654.8,156
2026/06/14,19,16.84,21.20,0.01,5.00,6.88,624.0,154
2026/06/14,20,1.80,21.20,0.01,3.70,7.38,379.8,130
2026/06/14,21,1.50,21.40,0.01,2.51,6.16,596.6,145
2026/06/14,22,1.50,25.11,0.01,2.05,6.10,652.9,134
2026/06/14,23,1.80,30.00,0.01,16.10,7.15,521.9,147
2026/06/14,24,1.80,30.00,0.01,15.83,8.06,644.8,173
2026/06/14,25,17.97,20.10,0.01,5.41,7.06,579.0,195
2026/06/14,26,0.01,30.00,0.01,7.81,6.79,675.9,220
2026/06/14,27,0.01,37.50,0.01,6.25,7.12,569.4,203
2026/06/14,28,9.90,30.00,0.01,9.40,8.98,957.9,223
2026/06/14,29,19.52,22.67,0.01,5.78,9.62,961.3,207
2026/06/14,30,10.92,19.98,0.01,10.40,9.51,742.9,216
2026/06/14,31,10.92,25.20,0.01,10.32,13.32,557.8,177
2026/06/14,32,12.32,23.59,4.95,9.45,14.08,479.0,190
2026/06/14,33,11.70,29.25,9.16,11.09,13.31,690.4,196
2026/06/14,34,13.00,26.29,8.78,11.87,14.96,928.7,245
2026/06/14,35,21.16,25.20,9.00,10.01,13.16,1125.6,235
2026/06/14,36,23.84,27.29,9.54,13.03,13.10,1218.2,240
2026/06/14,37,3.40,35.52,1.00,21.71,15.95,1540.0,253
2026/06/14,38,3.40,53.28,1.00,11.82,23.07,2205.4,266
2026/06/14,39,3.50,48.00,1.00,14.32,23.06,2228.7,262
2026/06/14,40,3.40,32.40,1.00,27.11,14.44,1547.9,244
2026/06/14,41,10.42,25.29,8.29,17.99,13.64,1320.2,240
2026/06/14,42,24.00,25.20,8.42,10.42,12.20,1190.2,218
2026/06/14,43,22.00,29.99,8.42,29.99,12.21,1275.1,230
2026/06/14,44,20.79,21.29,8.36,20.20,12.84,1199.8,210
2026/06/14,45,19.69,21.19,9.76,19.10,13.43,1318.4,202
2026/06/14,46,19.53,20.41,9.39,19.03,12.13,1060.1,171
2026/06/14,47,18.99,22.49,8.57,18.49,12.84,1026.5,168
2026/06/14,48,18.53,22.03,8.08,17.93,15.69,500.0,140
2026/06/15,1,11.34,19.91,8.01,9.70,10.66,385.8,55
2026/06/15,2,9.40,18.74,7.94,9.90,13.43,411.4,56
2026/06/15,3,10.34,20.42,7.94,18.63,11.96,372.5,57
2026/06/15,4,10.10,20.25,7.05,7.05,12.30,399.4,62
2026/06/15,5,9.49,19.22,7.94,18.06,12.27,347.8,60
2026/06/15,6,18.50,20.30,8.43,18.21,12.09,399.1,58
2026/06/15,7,10.42,18.52,8.12,10.32,12.52,714.7,82
2026/06/15,8,18.34,20.86,9.00,20.86,12.49,603.9,82
2026/06/15,9,18.64,20.41,10.32,18.24,15.28,473.7,72
2026/06/15,10,12.94,21.44,10.42,21.44,18.98,531.7,67
2026/06/15,11,18.53,21.75,11.00,11.01,18.13,659.6,103
2026/06/15,12,18.34,20.74,9.70,10.01,17.15,825.8,107
2026/06/15,13,17.89,21.20,8.00,10.33,11.76,668.4,107
2026/06/15,14,17.84,21.34,8.54,10.01,15.75,978.2,120
2026/06/15,15,18.96,20.86,8.03,16.95,12.40,826.0,133
2026/06/15,16,19.72,19.92,7.33,8.44,12.18,751.5,127
2026/06/15,17,20.36,21.26,7.46,7.46,14.40,683.1,140
2026/06/15,18,29.50,30.00,8.39,19.75,16.73,673.4,149
2026/06/15,19,34.00,34.50,6.01,9.23,17.55,673.3,126
2026/06/15,20,42.20,45.00,6.01,18.79,28.21,1324.4,175
2026/06/15,21,7.71,28.91,0.01,17.00,13.26,818.3,161
2026/06/15,22,25.00,25.22,0.01,9.41,15.14,733.1,185
2026/06/15,23,9.20,28.50,1.00,12.97,14.67,670.4,182
2026/06/15,24,17.72,29.66,1.00,11.63,14.69,673.3,166
2026/06/15,25,19.69,30.00,0.01,11.01,11.70,562.8,174
2026/06/15,26,18.80,30.00,0.01,11.01,11.97,697.5,193
2026/06/15,27,25.00,25.02,0.15,2.00,14.57,667.9,195
2026/06/15,28,29.50,30.00,0.82,5.00,17.06,657.8,194
2026/06/15,29,29.50,30.50,4.48,6.99,18.44,781.3,221
2026/06/15,30,19.73,24.00,5.00,9.64,15.44,914.3,231
2026/06/15,31,18.50,28.77,3.87,9.85,15.62,966.3,268
2026/06/15,32,33.40,45.00,5.35,14.20,21.25,1811.8,319
2026/06/15,33,19.15,46.58,8.86,45.00,18.99,1500.4,309
2026/06/15,34,22.10,45.00,9.38,22.59,21.19,940.1,223
2026/06/15,35,22.28,30.00,4.50,10.41,19.80,855.3,218
2026/06/15,36,24.73,34.23,1.00,19.90,21.26,943.2,216
2026/06/15,37,29.00,38.86,10.74,18.54,23.56,1031.7,229
2026/06/15,38,29.10,35.00,5.89,28.00,24.61,980.6,191
2026/06/15,39,28.50,43.50,7.00,29.56,23.93,966.4,157
2026/06/15,40,26.86,41.36,1.00,26.27,24.71,1772.6,219
2026/06/15,41,20.71,30.21,10.01,20.22,20.44,1836.4,254
2026/06/15,42,22.28,31.78,10.00,20.14,19.30,2148.1,303
2026/06/15,43,25.89,45.00,9.01,45.00,18.41,2184.5,280
2026/06/15,44,14.18,30.03,8.00,19.93,16.37,2782.2,327
2026/06/15,45,20.45,29.95,8.01,20.71,17.68,2662.3,323
2026/06/15,46,25.86,31.46,0.01,26.36,20.08,2131.5,266
2026/06/15,47,11.88,31.78,10.00,21.67,18.52,2011.7,273
2026/06/15,48,20.34,80.00,1.00,15.85,17.88,2171.5,304
2026/06/16,1,19.05,25.00,10.00,16.00,17.76,827.5,133
2026/06/16,2,18.51,25.00,10.50,18.12,18.03,653.8,108
2026/06/16,3,18.83,25.00,7.00,11.07,17.26,644.2,131
2026/06/16,4,18.83,25.00,9.75,18.34,17.09,757.7,118
2026/06/16,5,18.83,25.00,9.75,15.99,19.50,593.9,109
2026/06/16,6,18.55,25.00,10.36,19.05,20.70,410.7,90
2026/06/16,7,19.05,25.00,10.14,19.55,20.94,444.4,92
2026/06/16,8,19.05,25.00,11.44,15.21,21.54,420.1,95
2026/06/16,9,18.42,25.00,11.45,15.52,21.75,420.1,77
2026/06/16,10,18.06,25.00,11.55,15.24,20.55,463.9,94
2026/06/16,11,18.50,25.00,14.15,15.20,20.32,569.7,125
2026/06/16,12,17.91,25.00,14.12,15.01,20.23,602.9,118
2026/06/16,13,17.53,25.00,11.45,16.04,18.02,848.2,154
2026/06/16,14,17.02,21.71,9.40,16.63,16.58,646.2,139
2026/06/16,15,16.11,20.68,9.00,15.01,15.79,449.7,117
2026/06/16,16,14.19,19.87,7.71,11.35,12.66,618.5,135
2026/06/16,17,16.11,26.21,1.50,13.94,16.08,614.7,137
2026/06/16,18,16.74,20.84,0.99,12.32,16.31,579.2,126
2026/06/16,19,0.08,20.61,0.01,10.67,13.84,753.8,161
2026/06/16,20,0.01,20.43,0.01,16.54,14.90,664.6,154
